Duration,Morning,Afternoon,Evening,Night,Weekday,Weekend,Male,Age
468,0,0,1,0,1,0,0,20
470,0,0,1,0,1,0,0,20
371,1,0,0,0,1,0,0,20
465,0,1,0,0,1,0,0,20
243,0,1,0,0,1,0,0,20
460,0,1,0,0,1,0,0,20
277,0,0,1,0,1,0,0,20
175,0,0,1,0,1,0,0,20
406,0,0,1,0,1,0,0,20
552,0,0,1,0,1,0,0,20
1215,0,0,1,0,1,0,0,20
506,1,0,0,0,1,0,0,20
593,0,1,0,0,1,0,0,20
805,0,1,0,0,1,0,0,20
484,0,0,1,0,1,0,0,20
266,0,0,1,0,1,0,0,20
488,0,0,1,0,1,0,0,20
621,0,0,1,0,1,0,0,20
528,0,0,1,0,1,0,0,20
733,1,0,0,0,1,0,0,20
1249,0,1,0,0,1,0,0,20
485,0,1,0,0,1,0,0,20
203,0,1,0,0,1,0,0,20
273,0,1,0,0,1,0,0,20
503,0,1,0,0,1,0,0,20
865,0,0,1,0,1,0,0,20
745,0,0,1,0,1,0,0,20
835,0,0,1,0,1,0,0,20
260,0,0,1,0,1,0,0,20
679,0,0,1,0,1,0,0,20
1292,0,0,1,0,1,0,0,20
762,1,0,0,0,1,0,0,20
740,0,1,0,0,1,0,0,20
326,0,1,0,0,1,0,0,20
459,0,1,0,0,1,0,0,20
206,0,1,0,0,1,0,0,20
849,0,1,0,0,1,0,0,20
1615,0,1,0,0,1,0,0,20
554,0,1,0,0,1,0,0,20
326,0,0,1,0,1,0,0,20
1117,0,0,1,0,1,0,0,20
734,0,0,1,0,1,0,0,20
729,0,0,1,0,1,0,0,20
241,0,0,1,0,1,0,0,20
993,0,0,1,0,1,0,0,20
1161,0,0,1,0,1,0,0,20
1391,0,0,1,0,1,0,0,20
825,1,0,0,0,0,1,0,20
722,0,1,0,0,0,1,0,20
564,0,1,0,0,0,1,0,20
184,0,1,0,0,0,1,0,20
937,0,1,0,0,0,1,0,20
852,0,1,0,0,0,1,0,20
1012,0,1,0,0,0,1,0,20
378,0,1,0,0,0,1,0,20
293,0,1,0,0,0,1,0,20
600,0,1,0,0,0,1,0,20
723,0,0,1,0,0,1,0,20
440,0,0,1,0,0,1,0,20
470,0,0,1,0,0,1,0,20
415,0,0,1,0,0,1,0,20
522,0,0,1,0,0,1,0,20
427,0,0,1,0,0,1,0,20
732,0,0,0,1,0,1,0,20
790,1,0,0,0,0,1,0,20
499,0,1,0,0,0,1,0,20
984,0,1,0,0,0,1,0,20
419,0,1,0,0,0,1,0,20
939,0,1,0,0,0,1,0,20
950,0,1,0,0,0,1,0,20
428,0,1,0,0,0,1,0,20
210,0,1,0,0,0,1,0,20
542,0,0,1,0,0,1,0,20
218,0,0,1,0,0,1,0,20
467,0,0,1,0,0,1,0,20
776,1,0,0,0,1,0,0,20
283,1,0,0,0,1,0,0,20
1896,1,0,0,0,1,0,0,20
530,1,0,0,0,1,0,0,20
828,1,0,0,0,1,0,0,20
862,1,0,0,0,1,0,0,20
498,0,1,0,0,1,0,0,20
32,0,1,0,0,1,0,0,20
238,0,1,0,0,1,0,0,20
359,0,1,0,0,1,0,0,20
545,0,1,0,0,1,0,0,20
213,0,0,1,0,1,0,0,20
888,0,0,1,0,1,0,0,20
160,0,0,1,0,1,0,0,20
419,0,0,1,0,1,0,0,20
400,1,0,0,0,1,0,0,20
664,1,0,0,0,1,0,0,20
819,1,0,0,0,1,0,0,20
180,0,1,0,0,1,0,0,20
283,0,1,0,0,1,0,0,20
491,0,1,0,0,1,0,0,20
300,0,1,0,0,1,0,0,20
410,0,0,1,0,1,0,0,20
540,0,0,1,0,1,0,0,20
568,0,0,1,0,1,0,0,20
448,0,1,0,0,1,0,0,20
1455,0,1,0,0,1,0,0,20
537,0,1,0,0,1,0,0,20
3,0,1,0,0,1,0,0,20
119,0,1,0,0,1,0,0,20
408,0,1,0,0,1,0,0,20
258,0,1,0,0,1,0,0,20
272,0,0,1,0,1,0,0,20
442,0,0,1,0,1,0,0,20
211,0,0,1,0,1,0,0,20
502,0,0,1,0,1,0,0,20
66327,0,0,1,0,1,0,0,20
374,1,0,0,0,1,0,0,20
347,1,0,0,0,1,0,0,20
516,1,0,0,0,1,0,0,20
291,0,1,0,0,1,0,0,20
212,0,1,0,0,1,0,0,20
597,0,1,0,0,1,0,0,20
267,0,1,0,0,1,0,0,20
612,0,1,0,0,1,0,0,20
1071,0,0,1,0,1,0,0,20
531,0,0,1,0,1,0,0,20
941,0,0,1,0,1,0,0,20
829,0,0,1,0,1,0,0,20
451,0,0,1,0,1,0,0,20
531,0,0,1,0,1,0,0,20
638,1,0,0,0,1,0,0,20
225,0,1,0,0,1,0,0,20
575,0,1,0,0,1,0,0,20
246,0,1,0,0,1,0,0,20
360,0,1,0,0,1,0,0,20
1146,0,1,0,0,1,0,0,20
673,0,1,0,0,1,0,0,20
406,0,1,0,0,1,0,0,20
1995,0,1,0,0,1,0,0,20
315,0,1,0,0,1,0,0,20
842,0,1,0,0,1,0,0,20
323,0,0,1,0,1,0,0,20
806,0,0,1,0,1,0,0,20
2241,0,0,1,0,1,0,0,20
613,0,0,1,0,1,0,0,20
597,0,0,1,0,1,0,0,20
258,1,0,0,0,0,1,0,20
674,1,0,0,0,0,1,0,20
316,1,0,0,0,0,1,0,20
646,1,0,0,0,0,1,0,20
824,0,1,0,0,0,1,0,20
691,0,1,0,0,0,1,0,20
282,0,1,0,0,0,1,0,20
686,0,1,0,0,0,1,0,20
861,0,1,0,0,0,1,0,20
766,0,1,0,0,0,1,0,20
1368,0,1,0,0,0,1,0,20
422,0,1,0,0,0,1,0,20
772,0,1,0,0,0,1,0,20
1094,0,1,0,0,0,1,0,20
309,0,1,0,0,0,1,0,20
346,0,0,1,0,0,1,0,20
259,0,0,1,0,0,1,0,20
1841,0,0,1,0,0,1,0,20
626,0,0,1,0,0,1,0,20
585,0,0,1,0,0,1,0,20
469,0,0,1,0,0,1,0,20
723,0,0,1,0,0,1,0,20
304,0,0,1,0,0,1,0,20
1184,0,0,1,0,0,1,0,20
784,0,0,1,0,0,1,0,20
1429,0,0,1,0,0,1,0,20
409,0,0,1,0,0,1,0,20
467,0,0,0,1,0,1,0,20
405,1,0,0,0,0,1,0,20
277,1,0,0,0,0,1,0,20
423,1,0,0,0,0,1,0,20
710,0,1,0,0,0,1,0,20
430,0,1,0,0,0,1,0,20
420,0,1,0,0,0,1,0,20
816,0,0,1,0,0,1,0,20
503,0,0,1,0,0,1,0,20
571,0,0,1,0,0,1,0,20
290,0,0,1,0,0,1,0,20
318,0,0,1,0,0,1,0,20
408,0,0,1,0,0,1,0,20
286,0,0,1,0,0,1,0,20
281,1,0,0,0,1,0,0,20
156,1,0,0,0,1,0,0,20
481,0,1,0,0,1,0,0,20
328,0,1,0,0,1,0,0,20
296,0,1,0,0,1,0,0,20
391,0,1,0,0,1,0,0,20
278,0,1,0,0,1,0,0,20
536,0,1,0,0,1,0,0,20
147,0,0,1,0,1,0,0,20
208,0,0,1,0,1,0,0,20
519,0,0,1,0,1,0,0,20
411,0,0,1,0,1,0,0,20
267,1,0,0,0,1,0,0,20
656,1,0,0,0,1,0,0,20
307,1,0,0,0,1,0,0,20
303,0,1,0,0,1,0,0,20
1214,0,1,0,0,1,0,0,20
1574,0,1,0,0,1,0,0,20
205,0,1,0,0,1,0,0,20
260,0,1,0,0,1,0,0,20
840,0,1,0,0,1,0,0,20
636,0,1,0,0,1,0,0,20
400,0,1,0,0,1,0,0,20
301,0,1,0,0,1,0,0,20
236,0,1,0,0,1,0,0,20
495,0,1,0,0,1,0,0,20
166,0,0,1,0,1,0,0,20
257,0,0,1,0,1,0,0,20
259,0,0,1,0,1,0,0,20
332,0,0,1,0,1,0,0,20
365,0,0,1,0,1,0,0,20
199,0,0,1,0,1,0,0,20
449,0,0,1,0,1,0,0,20
245,1,0,0,0,1,0,0,20
583,1,0,0,0,1,0,0,20
281,1,0,0,0,1,0,0,20
261,1,0,0,0,1,0,0,20
392,0,1,0,0,1,0,0,20
339,0,1,0,0,1,0,0,20
242,0,1,0,0,1,0,0,20
466,0,1,0,0,1,0,0,20
444,0,1,0,0,1,0,0,20
269,0,1,0,0,1,0,0,20
359,0,1,0,0,1,0,0,20
838,0,1,0,0,1,0,0,20
572,0,1,0,0,1,0,0,20
219,0,1,0,0,1,0,0,20
283,0,1,0,0,1,0,0,20
670,0,0,1,0,1,0,0,20
441,0,0,1,0,1,0,0,20
265,0,0,1,0,1,0,0,20
427,0,0,1,0,1,0,0,20
253,0,0,1,0,1,0,0,20
561,0,0,1,0,1,0,0,20
340,0,0,1,0,1,0,0,20
226,0,0,1,0,1,0,0,20
442,0,0,0,1,1,0,0,20
460,1,0,0,0,1,0,0,20
334,1,0,0,0,1,0,0,20
475,1,0,0,0,1,0,0,20
381,0,1,0,0,1,0,0,20
457,0,1,0,0,1,0,0,20
801,0,1,0,0,1,0,0,20
619,0,1,0,0,1,0,0,20
205,0,1,0,0,1,0,0,20
563,0,1,0,0,1,0,0,20
746,0,1,0,0,1,0,0,20
578,0,1,0,0,1,0,0,20
1311,0,1,0,0,1,0,0,20
1439,0,1,0,0,1,0,0,20
515,0,0,1,0,1,0,0,20
259,0,0,1,0,1,0,0,20
473,0,0,1,0,1,0,0,20
497,0,0,1,0,1,0,0,20
321,0,0,1,0,1,0,0,20
317,0,0,0,1,1,0,0,20
1391,1,0,0,0,1,0,0,20
530,1,0,0,0,1,0,0,20
372,1,0,0,0,1,0,0,20
251,1,0,0,0,1,0,0,20
383,1,0,0,0,1,0,0,20
887,0,1,0,0,1,0,0,20
264,0,1,0,0,1,0,0,20
2508,0,1,0,0,1,0,0,20
414,0,1,0,0,1,0,0,20
960,0,1,0,0,1,0,0,20
85040,0,0,1,0,1,0,0,20
301,0,0,1,0,1,0,0,20
437,0,0,0,1,0,1,0,20
251,1,0,0,0,0,1,0,20
520,1,0,0,0,0,1,0,20
1073,1,0,0,0,0,1,0,20
1849,0,1,0,0,0,1,0,20
1483,0,1,0,0,0,1,0,20
423,0,1,0,0,0,1,0,20
542,0,1,0,0,0,1,0,20
396,0,1,0,0,0,1,0,20
462,0,1,0,0,0,1,0,20
599,0,0,1,0,0,1,0,20
234,0,0,1,0,0,1,0,20
572,0,0,1,0,0,1,0,20
9,1,0,0,0,0,1,0,20
405,1,0,0,0,0,1,0,20
284,0,1,0,0,0,1,0,20
748,0,1,0,0,0,1,0,20
468,0,0,1,0,0,1,0,20
329,0,0,1,0,0,1,0,20
423,0,0,1,0,0,1,0,20
682,0,0,1,0,0,1,0,20
603,1,0,0,0,1,0,0,21
401,1,0,0,0,1,0,0,21
391,1,0,0,0,1,0,0,21
199,0,1,0,0,1,0,0,21
269,0,1,0,0,1,0,0,21
790,0,1,0,0,1,0,0,21
288,0,1,0,0,1,0,0,21
415,0,1,0,0,1,0,0,21
139,0,1,0,0,1,0,0,21
461,0,0,1,0,1,0,0,21
609,0,0,1,0,1,0,0,21
459,0,0,1,0,1,0,0,21
1084,0,0,0,1,0,1,0,21
404,0,0,0,1,0,1,0,21
291,0,0,0,1,0,1,0,21
232,0,1,0,0,0,1,0,21
476,0,0,1,0,0,1,0,21
483,0,0,1,0,0,1,0,21
183,1,0,0,0,0,1,0,21
389,0,1,0,0,0,1,0,21
243,0,1,0,0,0,1,0,21
844,0,1,0,0,0,1,0,21
619,0,1,0,0,0,1,0,21
243,0,1,0,0,0,1,0,21
396,0,1,0,0,0,1,0,21
273,0,0,1,0,0,1,0,21
321,0,1,0,0,1,0,0,21
528,0,0,1,0,1,0,0,21
364,1,0,0,0,1,0,0,21
1350,1,0,0,0,1,0,0,21
956,0,1,0,0,1,0,0,21
685,0,1,0,0,1,0,0,21
421,0,1,0,0,1,0,0,21
412,0,1,0,0,1,0,0,21
511,0,1,0,0,1,0,0,21
704,0,1,0,0,1,0,0,21
197,0,1,0,0,1,0,0,21
821,0,0,1,0,1,0,0,21
183,0,0,1,0,1,0,0,21
286,0,0,1,0,1,0,0,21
405,1,0,0,0,1,0,0,21
340,1,0,0,0,1,0,0,21
148,0,1,0,0,1,0,0,21
360,0,1,0,0,1,0,0,21
1649,0,1,0,0,1,0,0,21
572,0,1,0,0,1,0,0,21
577,0,1,0,0,1,0,0,21
394,0,1,0,0,1,0,0,21
534,0,1,0,0,1,0,0,21
498,0,0,1,0,1,0,0,21
708,0,0,1,0,1,0,0,21
247,0,0,1,0,1,0,0,21
576,0,0,0,1,1,0,0,21
412,0,0,0,1,1,0,0,21
709,0,0,0,1,1,0,0,21
3358,0,0,0,1,1,0,0,21
688,0,0,0,1,1,0,0,21
311,1,0,0,0,1,0,0,21
421,1,0,0,0,1,0,0,21
574,1,0,0,0,1,0,0,21
363,1,0,0,0,1,0,0,21
403,1,0,0,0,1,0,0,21
664,1,0,0,0,1,0,0,21
4,1,0,0,0,1,0,0,21
896,1,0,0,0,1,0,0,21
1036,1,0,0,0,1,0,0,21
2666,0,1,0,0,1,0,0,21
289,0,1,0,0,1,0,0,21
539,0,1,0,0,1,0,0,21
544,0,1,0,0,1,0,0,21
634,0,1,0,0,1,0,0,21
430,0,1,0,0,1,0,0,21
219,0,0,1,0,1,0,0,21
506,0,0,1,0,1,0,0,21
414,0,0,1,0,1,0,0,21
810,0,0,1,0,1,0,0,21
460,0,0,1,0,1,0,0,21
644,1,0,0,0,1,0,0,21
599,1,0,0,0,1,0,0,21
468,1,0,0,0,1,0,0,21
904,0,1,0,0,1,0,0,21
2158,0,1,0,0,1,0,0,21
425,0,1,0,0,1,0,0,21
469,0,0,1,0,1,0,0,21
462,0,0,1,0,1,0,0,21
578,0,0,1,0,1,0,0,21
881,0,0,1,0,1,0,0,21
545,1,0,0,0,0,1,0,21
917,0,1,0,0,0,1,0,21
470,0,1,0,0,0,1,0,21
544,0,1,0,0,0,1,0,21
591,0,0,1,0,0,1,0,21
1015,0,0,1,0,0,1,0,21
1242,0,0,1,0,0,1,0,21
1007,0,0,1,0,0,1,0,21
964,0,0,1,0,0,1,0,21
480,0,0,1,0,0,1,0,21
2127,0,0,1,0,0,1,0,21
1279,0,0,0,1,0,1,0,21
1351,0,0,0,1,0,1,0,21
569,1,0,0,0,0,1,0,21
546,1,0,0,0,0,1,0,21
508,1,0,0,0,0,1,0,21
114,0,1,0,0,0,1,0,21
986,0,1,0,0,0,1,0,21
2577,0,1,0,0,0,1,0,21
920,0,0,1,0,0,1,0,21
360,0,0,1,0,0,1,0,21
709,0,0,1,0,0,1,0,21
1349,0,0,1,0,0,1,0,21
2006,0,0,1,0,0,1,0,21
536,0,0,1,0,0,1,0,21
1593,0,0,1,0,0,1,0,21
149,0,0,1,0,0,1,0,21
1505,0,0,1,0,0,1,0,21
3771,0,0,1,0,0,1,0,21
909,0,0,1,0,0,1,0,21
623,0,0,0,1,1,0,0,21
599,0,0,0,1,1,0,0,21
541,1,0,0,0,1,0,0,21
312,1,0,0,0,1,0,0,21
706,1,0,0,0,1,0,0,21
722,1,0,0,0,1,0,0,21
864,1,0,0,0,1,0,0,21
732,1,0,0,0,1,0,0,21
426,0,1,0,0,1,0,0,21
377,0,1,0,0,1,0,0,21
627,0,1,0,0,1,0,0,21
976,0,1,0,0,1,0,0,21
583,0,1,0,0,1,0,0,21
596,0,1,0,0,1,0,0,21
348,0,1,0,0,1,0,0,21
640,0,1,0,0,1,0,0,21
314,0,0,1,0,1,0,0,21
485,0,0,1,0,1,0,0,21
859,0,0,1,0,1,0,0,21
304,0,0,1,0,1,0,0,21
460,1,0,0,0,1,0,0,21
329,1,0,0,0,1,0,0,21
389,1,0,0,0,1,0,0,21
668,1,0,0,0,1,0,0,21
42,0,1,0,0,1,0,0,21
2042,0,1,0,0,1,0,0,21
320,0,1,0,0,1,0,0,21
703,0,1,0,0,1,0,0,21
385,0,1,0,0,1,0,0,21
490,0,1,0,0,1,0,0,21
331,0,1,0,0,1,0,0,21
398,0,1,0,0,1,0,0,21
151,0,1,0,0,1,0,0,21
240,0,1,0,0,1,0,0,21
444,0,0,1,0,1,0,0,21
399,0,0,1,0,1,0,0,21
2894,0,0,1,0,1,0,0,21
388,0,0,1,0,1,0,0,21
494,0,0,1,0,1,0,0,21
317,0,1,0,0,1,0,0,21
309,0,1,0,0,1,0,0,21
228,0,1,0,0,1,0,0,21
240,0,1,0,0,1,0,0,21
329,0,1,0,0,1,0,0,21
181,1,0,0,0,1,0,0,21
346,1,0,0,0,1,0,0,21
525,1,0,0,0,1,0,0,21
337,1,0,0,0,1,0,0,21
611,1,0,0,0,1,0,0,21
423,1,0,0,0,1,0,0,21
654,1,0,0,0,1,0,0,21
623,1,0,0,0,1,0,0,21
5,0,1,0,0,1,0,0,21
252,0,1,0,0,1,0,0,21
2970,0,1,0,0,1,0,0,21
253,0,1,0,0,1,0,0,21
2552,0,1,0,0,1,0,0,21
1747,0,1,0,0,1,0,0,21
522,0,1,0,0,1,0,0,21
436,0,1,0,0,1,0,0,21
208,0,0,1,0,1,0,0,21
487,0,0,1,0,1,0,0,21
990,0,0,1,0,1,0,0,21
247,0,0,1,0,1,0,0,21
1334,0,0,1,0,1,0,0,21
588,1,0,0,0,1,0,0,21
621,1,0,0,0,1,0,0,21
1184,0,1,0,0,1,0,0,21
809,0,1,0,0,1,0,0,21
703,0,0,1,0,1,0,0,21
552,0,0,1,0,1,0,0,21
380,0,0,1,0,1,0,0,21
1262,0,0,1,0,1,0,0,21
667,0,0,0,1,0,1,0,21
1257,0,0,0,1,0,1,0,21
647,1,0,0,0,0,1,0,21
546,0,1,0,0,0,1,0,21
1144,0,1,0,0,0,1,0,21
221,0,1,0,0,0,1,0,21
808,0,1,0,0,0,1,0,21
555,0,1,0,0,0,1,0,21
578,0,1,0,0,0,1,0,21
488,0,1,0,0,0,1,0,21
609,0,1,0,0,0,1,0,21
852,0,1,0,0,0,1,0,21
3420,0,0,1,0,0,1,0,21
752,0,0,1,0,0,1,0,21
861,1,0,0,0,0,1,0,21
728,0,1,0,0,0,1,0,21
1020,0,1,0,0,0,1,0,21
1198,0,0,1,0,0,1,0,21
1242,0,0,1,0,0,1,0,21
368,1,0,0,0,1,0,0,21
1190,1,0,0,0,1,0,0,21
368,1,0,0,0,1,0,0,21
329,1,0,0,0,1,0,0,21
511,0,1,0,0,1,0,0,21
1586,0,1,0,0,1,0,0,21
499,0,1,0,0,1,0,0,21
668,0,1,0,0,1,0,0,21
200,0,0,1,0,1,0,0,21
450,0,0,1,0,1,0,0,21
153,0,0,1,0,1,0,0,21
374,0,0,1,0,1,0,0,21
767,0,0,1,0,1,0,0,21
721,0,0,1,0,1,0,0,21
390,1,0,0,0,1,0,0,21
502,1,0,0,0,1,0,0,21
327,1,0,0,0,1,0,0,21
576,1,0,0,0,1,0,0,21
277,0,1,0,0,1,0,0,21
305,0,1,0,0,1,0,0,21
391,0,1,0,0,1,0,0,21
265,0,1,0,0,1,0,0,21
3198,0,1,0,0,1,0,0,21
569,0,1,0,0,1,0,0,21
293,0,1,0,0,1,0,0,21
515,0,1,0,0,1,0,0,21
602,0,1,0,0,1,0,0,21
362,0,1,0,0,1,0,0,21
472,0,0,1,0,1,0,0,21
576,0,0,1,0,1,0,0,21
287,0,0,1,0,1,0,0,21
427,0,0,1,0,1,0,0,21
1292,1,0,0,0,1,0,0,21
707,1,0,0,0,1,0,0,21
615,1,0,0,0,1,0,0,21
609,1,0,0,0,1,0,0,21
268,0,1,0,0,1,0,0,21
344,0,1,0,0,1,0,0,21
355,0,0,1,0,1,0,0,21
835,0,0,1,0,1,0,0,21
1394,0,0,1,0,1,0,0,21
635,0,0,1,0,1,0,0,21
327,0,0,1,0,1,0,0,21
628,0,0,1,0,1,0,0,21
601,0,0,1,0,1,0,0,21
472,1,0,0,0,1,0,0,21
289,1,0,0,0,1,0,0,21
878,1,0,0,0,1,0,0,21
534,1,0,0,0,1,0,0,21
217,0,1,0,0,1,0,0,21
205,0,0,1,0,1,0,0,21
204,0,0,1,0,1,0,0,21
1303,0,1,0,0,1,0,0,21
933,0,0,1,0,1,0,0,21
914,0,0,1,0,1,0,0,21
248,1,0,0,0,0,1,0,21
252,1,0,0,0,0,1,0,21
307,0,1,0,0,0,1,0,21
576,0,1,0,0,0,1,0,21
224,0,1,0,0,0,1,0,21
542,0,1,0,0,0,1,0,21
801,0,0,1,0,0,1,0,21
200,0,0,1,0,0,1,0,21
356,0,0,0,1,0,1,0,21
958,1,0,0,0,0,1,0,21
649,1,0,0,0,0,1,0,21
165,1,0,0,0,0,1,0,21
368,0,1,0,0,0,1,0,21
275,0,1,0,0,0,1,0,21
367,0,1,0,0,0,1,0,21
420,0,1,0,0,0,1,0,21
806,0,0,1,0,0,1,0,21
832,0,0,1,0,0,1,0,21
403,0,0,1,0,0,1,0,21
750,0,0,1,0,0,1,0,21
835,0,0,1,0,0,1,0,21
563,0,0,1,0,0,1,0,21
484,1,0,0,0,1,0,0,21
453,1,0,0,0,1,0,0,21
700,1,0,0,0,1,0,0,21
504,0,1,0,0,1,0,0,21
767,0,1,0,0,1,0,0,21
435,0,0,1,0,1,0,0,21
458,1,0,0,0,1,0,0,21
399,1,0,0,0,1,0,0,21
323,0,1,0,0,1,0,0,21
563,0,1,0,0,1,0,0,21
457,0,1,0,0,1,0,0,21
724,0,1,0,0,1,0,0,21
896,0,0,1,0,1,0,0,21
173,0,0,1,0,1,0,0,21
20,0,0,1,0,1,0,0,21
356,0,0,1,0,1,0,0,21
426,0,0,1,0,1,0,0,21
860,0,0,1,0,1,0,0,21
406,1,0,0,0,1,0,0,21
359,1,0,0,0,1,0,0,21
613,1,0,0,0,1,0,0,21
468,0,1,0,0,1,0,0,21
376,0,0,1,0,1,0,0,21
354,0,0,1,0,1,0,0,21
400,0,0,1,0,1,0,0,21
562,0,0,1,0,1,0,0,21
393,1,0,0,0,1,0,0,21
547,1,0,0,0,1,0,0,21
717,1,0,0,0,1,0,0,21
508,1,0,0,0,1,0,0,21
809,1,0,0,0,1,0,0,21
610,0,1,0,0,1,0,0,21
647,0,1,0,0,1,0,0,21
805,0,1,0,0,1,0,0,21
722,0,0,1,0,1,0,0,21
7,0,0,1,0,1,0,0,21
919,0,0,1,0,1,0,0,21
702,0,0,1,0,1,0,0,21
599,0,0,0,1,1,0,0,21
232,1,0,0,0,1,0,0,21
805,1,0,0,0,1,0,0,21
811,0,1,0,0,1,0,0,21
403,0,0,1,0,1,0,0,21
1232,0,0,1,0,1,0,0,21
726,0,0,1,0,1,0,0,21
850,0,0,1,0,1,0,0,21
579,0,0,1,0,1,0,0,21
840,0,0,0,1,0,1,0,21
836,1,0,0,0,0,1,0,21
409,1,0,0,0,0,1,0,21
228,0,1,0,0,0,1,0,21
743,0,1,0,0,0,1,0,21
535,0,0,1,0,0,1,0,21
872,0,0,1,0,0,1,0,21
315,0,0,1,0,0,1,0,21
757,0,0,1,0,0,1,0,21
481,0,0,1,0,0,1,0,21
788,0,0,0,1,0,1,0,21
400,0,0,0,1,0,1,0,21
850,0,0,0,1,0,1,0,21
324,0,0,0,1,0,1,0,21
932,0,0,0,1,0,1,0,21
801,1,0,0,0,0,1,0,21
329,1,0,0,0,0,1,0,21
313,1,0,0,0,0,1,0,21
703,0,1,0,0,0,1,0,21
526,0,1,0,0,0,1,0,21
465,0,1,0,0,0,1,0,21
731,0,1,0,0,0,1,0,21
348,0,1,0,0,0,1,0,21
5774,0,0,1,0,0,1,0,21
625,0,0,1,0,0,1,0,21
863,0,0,1,0,0,1,0,21
372,0,0,1,0,0,1,0,21
832,0,0,1,0,0,1,0,21
616,0,0,1,0,0,1,0,21
606,0,0,1,0,0,1,0,21
670,0,0,1,0,0,1,0,21
359,1,0,0,0,1,0,0,21
843,1,0,0,0,1,0,0,21
277,1,0,0,0,1,0,0,21
428,1,0,0,0,1,0,0,21
604,0,1,0,0,1,0,0,21
483,0,1,0,0,1,0,0,21
340,0,1,0,0,1,0,0,21
560,0,1,0,0,1,0,0,21
597,0,1,0,0,1,0,0,21
363,0,1,0,0,1,0,0,21
1093,0,1,0,0,1,0,0,21
218,0,0,1,0,1,0,0,21
403,0,0,1,0,1,0,0,21
698,0,0,1,0,1,0,0,21
400,1,0,0,0,1,0,0,21
681,1,0,0,0,1,0,0,21
369,1,0,0,0,1,0,0,21
343,0,1,0,0,1,0,0,21
358,0,1,0,0,1,0,0,21
707,0,1,0,0,1,0,0,21
217,0,1,0,0,1,0,0,21
1314,0,1,0,0,1,0,0,21
728,0,0,1,0,1,0,0,21
250,0,0,1,0,1,0,0,21
230,0,0,1,0,1,0,0,21
1063,0,0,1,0,1,0,0,21
1187,0,0,1,0,1,0,0,21
505,0,0,0,1,1,0,0,21
384,0,1,0,0,1,0,0,21
1054,0,1,0,0,1,0,0,21
1113,0,1,0,0,1,0,0,21
977,0,1,0,0,1,0,0,21
889,0,0,1,0,1,0,0,21
467,1,0,0,0,1,0,0,21
508,1,0,0,0,1,0,0,21
593,1,0,0,0,1,0,0,21
296,0,1,0,0,1,0,0,21
452,0,1,0,0,1,0,0,21
728,0,1,0,0,1,0,0,21
923,0,0,1,0,1,0,0,21
442,1,0,0,0,1,0,0,21
441,1,0,0,0,1,0,0,21
1417,1,0,0,0,1,0,0,21
488,0,0,1,0,1,0,0,21
845,0,0,1,0,1,0,0,21
679,0,0,1,0,1,0,0,21
582,1,0,0,0,0,1,0,21
203,1,0,0,0,0,1,0,21
515,1,0,0,0,0,1,0,21
700,0,1,0,0,0,1,0,21
751,0,1,0,0,0,1,0,21
388,0,1,0,0,0,1,0,21
712,0,1,0,0,0,1,0,21
1086,0,1,0,0,0,1,0,21
87468,0,0,1,0,0,1,0,21
281,1,0,0,0,0,1,0,21
357,1,0,0,0,0,1,0,21
543,1,0,0,0,0,1,0,21
1310,1,0,0,0,0,1,0,21
612,0,1,0,0,0,1,0,21
352,0,1,0,0,0,1,0,21
1097,0,1,0,0,0,1,0,21
202,0,0,1,0,0,1,0,21
606,0,0,1,0,0,1,0,21
1103,0,0,1,0,0,1,0,21
535,0,0,1,0,0,1,0,21
650,0,0,1,0,0,1,0,21
384,1,0,0,0,1,0,0,21
510,1,0,0,0,1,0,0,21
552,1,0,0,0,1,0,0,21
370,0,1,0,0,1,0,0,21
867,0,1,0,0,1,0,0,21
1121,0,1,0,0,1,0,0,21
603,0,1,0,0,1,0,0,21
466,0,1,0,0,1,0,0,21
413,0,1,0,0,1,0,0,21
632,0,0,1,0,1,0,0,21
722,0,0,1,0,1,0,0,21
3,0,0,1,0,1,0,0,21
686,0,0,0,1,1,0,0,21
645,0,0,0,1,1,0,0,21
506,1,0,0,0,1,0,0,21
437,1,0,0,0,1,0,0,21
519,1,0,0,0,1,0,0,21
458,1,0,0,0,1,0,0,21
548,0,1,0,0,1,0,0,21
527,0,1,0,0,1,0,0,21
361,0,1,0,0,1,0,0,21
239,0,1,0,0,1,0,0,21
234,0,1,0,0,1,0,0,21
665,0,1,0,0,1,0,0,21
787,0,1,0,0,1,0,0,21
780,0,1,0,0,1,0,0,21
811,0,0,1,0,1,0,0,21
819,1,0,0,0,1,0,0,21
518,1,0,0,0,1,0,0,21
573,1,0,0,0,1,0,0,21
524,0,1,0,0,1,0,0,21
1169,0,1,0,0,1,0,0,21
626,0,1,0,0,1,0,0,21
396,0,0,1,0,1,0,0,21
416,0,0,1,0,1,0,0,21
571,0,0,1,0,1,0,0,21
49372,0,0,1,0,1,0,0,21
430,1,0,0,0,1,0,0,21
486,1,0,0,0,1,0,0,21
617,1,0,0,0,1,0,0,21
449,1,0,0,0,1,0,0,21
318,0,1,0,0,1,0,0,21
677,0,1,0,0,1,0,0,21
815,0,1,0,0,1,0,0,21
539,0,1,0,0,1,0,0,21
1028,0,1,0,0,1,0,0,21
789,0,0,1,0,1,0,0,21
